AATF@TcoF_00_21045,0.7419686775243892
AATF@TcoF_00_41071,0.6885925822150905
AATF@TcoF_00_41072,0.6770152683420956
ADNP@CR_01_0452,0.6074748800132113
ADNP@CR_01_0504,0.6066654131049894
ADNP@CR_02_0290,0.6342485311903038
ADNP@CR_02_1489,0.6071954701159571
ADNP@Sample_01_0380,0.6130016390873314
ADNP@Sample_02_2900,0.7017367829628837
ADNP@Sample_02_6146,0.6031626147992152
ADNP@Sample_02_6147,0.604225859464257
ADNP2@Sample_02_3062,0.6819464225652059
AEBP2@CR_02_1022,0.7291745218089404
AEBP2@CR_02_1023,0.718330756748835
AEBP2@CR_02_1064,0.661474560296284
AEBP2@CR_02_1065,0.6624327327520643
AEBP2@Sample_01_0758,0.669861161848183
AEBP2@Sample_02_2819,0.6458902189121759
AEBP2@Sample_02_5907,0.6472446133861212
AEBP2@Sample_02_5948,0.6441673868776355
AFF1@Sample_01_0221,0.6338407649256834
AFF1@Sample_01_0407,0.616350253220111
AFF1@Sample_02_3898,0.6864101326394785
AFF1@Sample_02_3900,0.7508045263620694
AFF1@Sample_02_4462,0.6789263302934136
AFF1@Sample_02_4646,0.6432348465622897
AFF1@Sample_02_5143,0.6276366129493964
AFF1@Sample_02_5168,0.7237763147673805
AFF1@Sample_02_5172,0.7190286944963881
AFF1@Sample_02_5177,0.7097261841706467
AFF1@Sample_02_5178,0.7317017334566546
AFF1@Sample_04_0058,0.6581625355548116
AFF1@Sample_04_0060,0.7570603339496135
AFF1@Sample_04_0062,0.7605539359912624
AFF1@Sample_04_1628,0.6220167172428582
AFF1@Sample_04_1630,0.6310955822516798
AFF1@Sample_04_1715,0.6934282518234529
AFF1@Sample_04_1716,0.7079272383755797
AFF1@Sample_04_1717,0.6585579749122001
AFF1@Sample_04_1718,0.7291373454220508
AFF1@Sample_04_1880,0.7217372877790846
AFF1@Sample_04_1902,0.6722165794554286
AFF1@Sample_04_1908,0.6355729888895433
AFF1@Sample_04_1910,0.6873796536765197
AFF1@Sample_04_1980,0.6396121054924981
AFF1@Sample_04_1982,0.6621235817452983
AFF1@Sample_05_0160,0.6748150132338154
AFF1@Sample_05_0165,0.676340614752647
AFF4@Sample_02_1151,0.667783001821056
AFF4@Sample_02_1161,0.7134518451325641
AFF4@Sample_02_1163,0.7290195549751691
AFF4@Sample_02_1166,0.6528549214981457
AFF4@Sample_02_1200,0.7285935918474923
AFF4@Sample_02_1209,0.7196170597352142
AFF4@Sample_02_1218,0.6541594213475814
AFF4@Sample_02_1440,0.7241353603986561
AFF4@Sample_02_1449,0.6025104627070945
AFF4@Sample_02_1451,0.6127142069171169
AFF4@Sample_02_1453,0.5986981220641661
AFF4@Sample_02_1454,0.6460395114553166
AFF4@Sample_02_1460,0.6227913557465204
AFF4@Sample_02_1466,0.6315555911231397
AFF4@Sample_02_1468,0.6244807290328602
AFF4@Sample_02_1481,0.5990221436256878
AFF4@Sample_02_3894,0.6425259515638638
AFF4@Sample_02_3897,0.6898297732377365
AFF4@Sample_02_4176,0.5740339373452655
AFF4@Sample_02_4208,0.5613227436721387
AFF4@Sample_02_5174,0.6156055514911547
AFF4@Sample_02_5176,0.6346081638171618
AFF4@Sample_04_0063,0.7188948595035857
AFF4@Sample_04_0489,0.6589843293702653
AFF4@Sample_04_0497,0.6495908347292414
AFF4@Sample_04_1629,0.6591786249080618
AFF4@Sample_04_1631,0.6326323366865783
AFF4@Sample_04_1898,0.6765429325634038
AFF4@Sample_04_1899,0.6809812061624362
AFF4@Sample_04_1979,0.6514541543731855
AFF4@Sample_04_1981,0.678887784250165
AFF4@Sample_05_0166,0.6324540856947024
AFF4@Sample_05_0170,0.6807424946255662
AGO1@TcoF_00_10050,0.6369741473448918
AGO1@TcoF_00_10105,0.622457746590485
AGO1@TcoF_00_20904,0.7138592200667961
AGO1@TcoF_00_20906,0.6627088163410179
AGO1@TcoF_00_20907,0.6636092675645221
AGO1@TcoF_00_21099,0.746418886700265
AGO1@TcoF_00_21100,0.7661133711528065
AGO1@TcoF_00_21249,0.684631927354992
AGO1@TcoF_00_40498,0.6814290837918584
AGO1@TcoF_00_40509,0.6205331837407703
AGO2@TcoF_00_10048,0.6362744486105912
AGO2@TcoF_00_20682,0.7669572751351997
AGO2@TcoF_00_20683,0.6351883111178332
AGO2@TcoF_00_20684,0.6514116950260538
AGO2@TcoF_00_20685,0.7649405539790376
AGO2@TcoF_00_20686,0.7356107327054959
AGO2@TcoF_00_21250,0.6348668332038356
AGO2@TcoF_00_40465,0.6255809544195974
AHR@Sample_01_0562,0.6081996238923638
AHR@Sample_02_3342,0.6941367554914905
AHR@Sample_02_3547,0.7526347785882013
AHR@Sample_02_3560,0.7213142596293202
AHR@Sample_02_3604,0.7351010248747205
AHR@Sample_02_3639,0.6274425130767941
AHR@Sample_03_0192,0.5896783479439794
AHR@Sample_03_0193,0.5876095798461719
AHR@Sample_04_0366,0.6563279786944083
AHR@Sample_04_0369,0.6390262839011961
AHR@Sample_04_0438,0.5916168030224794
AHR@Sample_04_0439,0.5963679452669666
AHR@Sample_04_1996,0.6605874143059824
AHR@Sample_04_1997,0.6655847033647174
AHR@Sample_04_1998,0.6597460539711132
AHR@Sample_04_1999,0.6626139187218524
AHRR@Sample_02_3445,0.6298531082687915
AHRR@Sample_02_3446,0.7174631772779488
ALX4@Sample_02_2901,0.7670558903930542
AR@Sample_02_0008,0.7361049829859331
AR@Sample_02_0011,0.7396349787536949
AR@Sample_02_0012,0.7295907016769094
AR@Sample_02_0014,0.7442646129126115
AR@Sample_02_0017,0.6851355695647486
