SRR6412492_hg38,0.13164464
SRR1957101_hg38,0.059231363
SRR1957107_hg38,0.047543477
SRR1982092_hg38,0.041574858
SRR6216226_hg38,0.038675386
SRR1957103_hg38,0.036373306
SRR6412491_hg38,0.035505112
SRR891273_hg38,0.03535779
SRR6181360_hg38,0.032193925
SRR5029208_hg38,0.030366888
